transactionId,transactionType,transactionDate,merchantName,storeName,deviceName,location,totalAmount,cardHolderName,cardType,currencyCode,transactionStatus,failureReason
TXN000936,REFUND,2025-04-22 11:46:56,"Walters, Wood and Sanford",Inc,POS-5039,New Stevenberg,926.17,Joy Nelson,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000937,CASHBACK,2025-03-12 11:46:56,"Clayton, Wilkinson and Rivera",PLC,POS-4994,Jacobstad,993.44,Kara Bryant,AMEX,INR,FAILED,Currency mismatch
TXN000938,PURCHASE,2024-09-25 11:46:56,"Wood, Ross and Lopez",Group,POS-6340,East James,157.57,Amy Tyler,RUPAY,EUR,SUCCESS,SUCCESS
TXN000939,PURCHASE,2024-09-03 11:46:56,Garcia-Peterson,Inc,POS-4417,Christineborough,836.47,Ann Hill,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000940,CASHBACK,2025-02-10 11:46:56,"Herrera, Smith and Abbott",Inc,POS-2303,West Raymond,908.09,Jessica Mcdonald,VISA,INR,SUCCESS,SUCCESS
TXN000941,PURCHASE,2025-06-30 11:46:56,Pope PLC,Ltd,POS-1893,Christineburgh,355.76,Allen Poole,RUPAY,INR,SUCCESS,SUCCESS
TXN000942,REFUND,2024-11-04 11:46:56,Chavez-Johnson,Inc,POS-7172,Codyhaven,282.64,James Scott,AMEX,USD,SUCCESS,SUCCESS
TXN000943,CASHBACK,2025-01-29 11:46:56,Gonzalez-Elliott,Group,POS-7434,Lake Phillip,375.47,Matthew Vincent,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000944,CASHBACK,2024-09-17 11:46:56,"Heath, Savage and Bishop",Group,POS-7302,New Tinaton,531.55,Jacqueline Carter,AMEX,EUR,SUCCESS,SUCCESS
TXN000945,CASHBACK,2025-05-06 11:46:56,Cole and Sons,Ltd,POS-2246,East Tara,161.85,George Simpson,AMEX,USD,FAILED,Suspicious transaction (anomaly)
TXN000946,CASHBACK,2024-08-18 11:46:56,Strickland Ltd,and Sons,POS-4600,Port Robert,658.25,Sarah Johnson,AMEX,GBP,SUCCESS,SUCCESS
TXN000947,CASHBACK,2025-01-17 11:46:56,Arroyo-Lewis,PLC,POS-2730,Port Ralphside,702.05,Caroline Webb,RUPAY,USD,SUCCESS,SUCCESS
TXN000948,PURCHASE,2024-10-09 11:46:56,Pierce-Castillo,Ltd,POS-7728,North Jamesstad,30.47,Catherine Wolf,RUPAY,EUR,SUCCESS,SUCCESS
TXN000949,PURCHASE,2025-06-03 11:46:56,"Barnett, Larsen and Harper",Ltd,POS-6521,Luishaven,420.9,Mary Peterson,AMEX,EUR,SUCCESS,SUCCESS
TXN000950,REFUND,2024-11-20 11:46:56,"Nelson, Richardson and Faulkner",and Sons,POS-3827,Johnsonstad,634.62,Anna Mathis,AMEX,GBP,SUCCESS,SUCCESS
TXN000951,REFUND,2025-05-25 11:46:56,"Cameron, Benitez and Cortez",and Sons,POS-1030,Paynemouth,347.13,Justin Stephens,AMEX,GBP,SUCCESS,SUCCESS
TXN000952,PURCHASE,2024-10-15 11:46:56,Best Ltd,LLC,POS-5486,Christophermouth,60.65,Jeffrey Gordon,RUPAY,EUR,SUCCESS,SUCCESS
TXN000953,REFUND,2024-08-13 11:46:56,Jones PLC,and Sons,POS-5938,West Peterborough,640.34,Angela Tyler,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000954,CASHBACK,2025-06-08 11:46:56,"Smith, Hampton and Moore",and Sons,POS-4947,East Kelly,929.83,Shawn Walton,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000955,PURCHASE,2025-05-14 11:46:56,"White, Browning and Gutierrez",PLC,POS-9471,Port Dawn,358.82,Kelly Carter,AMEX,GBP,SUCCESS,SUCCESS
TXN000956,REFUND,2025-03-20 11:46:56,Myers Group,Inc,POS-2844,West Kayla,837.88,Ryan Richardson,RUPAY,USD,SUCCESS,SUCCESS
TXN000957,CASHBACK,2024-09-09 11:46:56,Torres-Williams,Group,POS-8662,West Jacobland,963.51,Dana Hall,VISA,INR,SUCCESS,SUCCESS
TXN000958,CASHBACK,2024-11-11 11:46:56,Baker LLC,and Sons,POS-2941,North Charlesside,662.28,Kenneth Ross,AMEX,USD,SUCCESS,SUCCESS
TXN000959,CASHBACK,2025-01-05 11:46:56,Kelley Ltd,Inc,POS-1681,New Lauriemouth,910.05,Linda Watkins,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000960,CASHBACK,2025-04-12 11:46:56,Owens Inc,Ltd,POS-6572,North Scottstad,824.4,Rebecca Estrada,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000961,REFUND,2024-08-28 11:46:56,Lowe Inc,and Sons,POS-9815,East Amanda,821.81,Katherine Wilson,AMEX,INR,FAILED,Currency mismatch
TXN000962,CASHBACK,2024-11-28 11:46:56,Gonzalez and Sons,PLC,POS-4346,Port Julia,462.64,Chloe Mcbride,AMEX,GBP,SUCCESS,SUCCESS
TXN000963,REFUND,2024-11-12 11:46:56,Miller and Sons,Group,POS-4121,Lake Jillport,168.07,Sean Conner,VISA,EUR,SUCCESS,SUCCESS
TXN000964,PURCHASE,2024-11-03 11:46:56,Gay LLC,Ltd,POS-1021,Amybury,167.9,Catherine Brown,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000965,CASHBACK,2025-05-18 11:46:56,Snyder Ltd,Ltd,POS-2989,North Mark,849.34,Bradley Lee,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000966,PURCHASE,2025-01-02 11:46:56,"Glover, Jones and Holder",Group,POS-3630,Anthonyfurt,127.89,Donald Walker,AMEX,EUR,SUCCESS,SUCCESS
TXN000967,CASHBACK,2024-11-22 11:46:56,"Lowe, Gaines and Moore",Ltd,POS-1977,Martinezfurt,120.11,Joshua Reid,MASTERCARD,USD,FAILED,Suspicious transaction (anomaly)
TXN000968,PURCHASE,2024-09-30 11:46:56,"Blair, Carr and Snyder",Ltd,POS-2398,Grossburgh,622.56,Karen Brown,VISA,EUR,SUCCESS,SUCCESS
TXN000969,REFUND,2024-11-22 11:46:56,"French, Stewart and Jackson",Group,POS-9596,Port Timothyfurt,913.65,Mark Griffith,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000970,CASHBACK,2025-02-14 11:46:56,Benitez and Sons,Inc,POS-4651,Barkerburgh,328.88,Erin Kelly,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000971,PURCHASE,2025-01-27 11:46:56,Roberts PLC,PLC,POS-4272,Davisbury,246.2,Ryan Stewart,RUPAY,GBP,SUCCESS,SUCCESS
TXN000972,REFUND,2025-06-14 11:46:56,Powers Group,and Sons,POS-3983,Markfort,613.05,Lisa Romero,VISA,INR,SUCCESS,SUCCESS
TXN000973,PURCHASE,2025-06-20 11:46:56,Welch PLC,PLC,POS-8018,Brownmouth,43.56,Alex Pope,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000974,PURCHASE,2024-08-08 11:46:56,Terry-Long,Ltd,POS-4166,Walkerstad,29.5,Philip Richardson,RUPAY,GBP,SUCCESS,SUCCESS
TXN000975,REFUND,2024-08-08 11:46:56,Brooks Ltd,Inc,POS-8753,Cassandrabury,214.96,Jamie Kaiser,VISA,INR,SUCCESS,SUCCESS
TXN000976,REFUND,2024-12-08 11:46:56,"Robinson, Thomas and Martin",Inc,POS-6428,Milesbury,618.03,Clayton Gray,VISA,USD,SUCCESS,SUCCESS
TXN000977,PURCHASE,2024-09-14 11:46:56,Franklin Inc,Inc,POS-8709,Chandlershire,445.27,Robin Herring,RUPAY,USD,SUCCESS,SUCCESS
TXN000978,REFUND,2025-03-11 11:46:56,Smith-Lopez,Group,POS-1678,Aliciaborough,932.65,Scott Hunt,AMEX,INR,FAILED,Currency mismatch
TXN000979,PURCHASE,2024-12-26 11:46:56,Davis PLC,PLC,POS-7009,South Daniellehaven,695.83,Amy Ramos,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000980,REFUND,2025-07-05 11:46:56,Li-Decker,PLC,POS-2725,Deborahberg,58.78,Amanda Hernandez,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000981,CASHBACK,2025-05-21 11:46:56,"Cowan, Phillips and Nguyen",Group,POS-9769,Martinburgh,397.64,Manuel Bartlett,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000982,REFUND,2024-11-25 11:46:56,"Branch, Elliott and Davidson",LLC,POS-8512,East Adam,226.72,Mr. Aaron Adkins,VISA,EUR,SUCCESS,SUCCESS
TXN000983,CASHBACK,2025-05-12 11:46:56,Jimenez PLC,PLC,POS-6590,Heidiborough,835.41,Derek Martinez,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000984,CASHBACK,2025-03-04 11:46:56,"Smith, Davis and Reynolds",PLC,POS-8096,Wyattborough,906.23,Alisha Barton,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000985,PURCHASE,2024-07-28 11:46:56,"Buckley, Hill and Evans",Group,POS-4986,New Kathrynland,923.54,David Stewart,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000986,REFUND,2025-06-20 11:46:56,Hall-Powell,Group,POS-2752,Michaelport,817.62,Christopher Lin,RUPAY,INR,SUCCESS,SUCCESS
TXN000987,CASHBACK,2025-05-07 11:46:56,Long and Sons,and Sons,POS-2371,Ashleyberg,120.25,Ivan Herman,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000988,PURCHASE,2025-05-08 11:46:56,"Hall, Ortega and Allen",Inc,POS-8416,Douglasmouth,205.44,Kathryn Ponce,RUPAY,USD,SUCCESS,SUCCESS
TXN000989,REFUND,2024-12-09 11:46:56,Rhodes-Adams,Ltd,POS-9922,Port Cheryltown,185.83,Pedro Clark,RUPAY,EUR,FAILED,Suspicious transaction (anomaly)
TXN000990,CASHBACK,2024-07-16 11:46:56,Myers-Meyers,PLC,POS-3151,Garciachester,699.66,Anna Perez,AMEX,EUR,SUCCESS,SUCCESS
TXN000991,CASHBACK,2025-04-01 11:46:56,"Hartman, Richmond and Reid",Inc,POS-6875,Teresashire,234.06,Derrick Martin,RUPAY,USD,SUCCESS,SUCCESS
TXN000992,REFUND,2024-09-08 11:46:56,Jones and Sons,Inc,POS-8602,South Linda,51.6,Andre James,AMEX,EUR,FAILED,Suspicious transaction (anomaly)
TXN000993,REFUND,2025-04-22 11:46:56,Melton PLC,Inc,POS-1466,Craigchester,331.96,Joshua Rivera,RUPAY,USD,SUCCESS,SUCCESS
TXN000994,CASHBACK,2024-09-05 11:46:56,Boone-Smith,Ltd,POS-7593,North Albertport,945.13,Christy Smith,AMEX,EUR,FAILED,Suspicious transaction (anomaly)
TXN000995,PURCHASE,2024-08-08 11:46:56,Dunlap Ltd,and Sons,POS-1274,Montgomerybury,480.68,Jacob Hood,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000996,REFUND,2024-09-15 11:46:56,"Powers, Howard and Smith",Inc,POS-5991,New Katrinashire,941.99,Ryan Rios,VISA,INR,SUCCESS,SUCCESS
TXN000997,REFUND,2024-08-08 11:46:56,Ortiz-Villa,PLC,POS-2495,Andrewstad,25.14,Erin Murray,VISA,GBP,FAILED,Suspicious transaction (anomaly)
TXN000998,PURCHASE,2025-04-29 11:46:56,Dunn-Hamilton,Ltd,POS-2404,Housestad,64.16,Connor Hart,AMEX,INR,FAILED,Currency mismatch
TXN000999,CASHBACK,2025-06-07 11:46:56,Blankenship Inc,Ltd,POS-2024,South Ericside,823.37,John Munoz,MASTERCARD,USD,SUCCESS,SUCCESS
TXN001000,CASHBACK,2025-02-04 11:46:56,Watts Inc,PLC,POS-6466,New Michaelhaven,608.37,Candace Murphy,RUPAY,USD,SUCCESS,SUCCESS
